ID,Time_h,perc_ID_g,Species,Age/weight,Strain,Organ,Size_nm,Analysis method,NP_Type,NP_Shape,Ligand,Charge,PEG cover,provided_identifier,Name,Charge ,provided_identifier_type,pmcid,doi
48,1.0,46.41525,Mouse,20.0,Balb/c mice,Spleen,15.0,ICP-MS,Gold,Rods,BSA,Negative,2000,25671498,AuNR-SiO2-BSA 44.3,,pmid,,
48,24.0,86.19975135,Mouse,20.0,Balb/c mice,Spleen,15.0,ICP-MS,Gold,Rods,BSA,Negative,2000,25671498,,,pmid,,
48,72.0,76.25362619,Mouse,20.0,Balb/c mice,Spleen,15.0,ICP-MS,Gold,Rods,BSA,Negative,2000,25671498,,,pmid,,
49,1.0,50.55947,Mouse,20.0,Balb/c mice,Spleen,15.0,ICP-MS,Gold,Rods,BSA,Negative,2000,25671498,AuNR-BSA 20.2,,pmid,,
49,24.0,83.71322006,Mouse,20.0,Balb/c mice,Spleen,15.0,ICP-MS,Gold,Rods,BSA,Negative,2000,25671498,,,pmid,,
49,72.0,69.62287609,Mouse,20.0,Balb/c mice,Spleen,15.0,ICP-MS,Gold,Rods,BSA,Negative,2000,25671498,,,pmid,,
50,72.0,91.91489362,Mouse,32.0,Male ddY mice,Spleen,11.0,ICP-MS,Gold,Rods,No,Neutral,5000,23050635,PEG-modified gold nanorods AP 5.0 10.6*49.6,,pmid,PMC3492114,10.1186/1556-276X-7-565
51,72.0,65.36170213,Mouse,32.0,Male ddY mice,Spleen,17.2,ICP-MS,Gold,Rods,No,Neutral,5000,23050635,17.2,,pmid,,
52,24.0,3.106508876,Mouse,20.0,Balb/c mice,Spleen,24.7,ICP-MS,Gold,Rods,No,,2000,32780938,M-AuHNRs 46nm * 24.7,,pmid,,
53,24.0,3.343195266,Mouse,20.0,Balb/c mice,Spleen,105.0,ICP-MS,Gold,Rods,No,,2000,32780938,L-AuHNRs 105nm,,pmid,,
54,1.0,18.29059829,Mouse,20.0,Nude mice,Spleen,11.0,ICP-MS,Gold,Rods,Biotin,Neutral,Yes,26333115, GNR/TSDOX  51.6*11nm,,pmid,,
54,12.0,23.93162393,Mouse,20.0,Nude mice,Spleen,11.0,ICP-MS,Gold,Rods,Biotin,Neutral,Yes,26333115,,,pmid,,
54,24.0,30.76923077,Mouse,20.0,Nude mice,Spleen,11.0,ICP-MS,Gold,Rods,Biotin,Neutral,Yes,26333115,,,pmid,,
55,24.0,18.94736842,Mouse,20.0,Balb/c mice,Spleen,9.0,ICP-AES,Gold,Rods,polydopamine,Very negative,0,29235846,AuNR - Cpda 35*9nm,,pmid,,
55,168.0,9.802631579,Mouse,20.0,Balb/c mice,Spleen,9.0,ICP-AES,Gold,Rods,polydopamine,Very negative,0,29235846,,,pmid,,
56,5.0,1.993006993,Mouse,18.0,Nude mice,Spleen,10.0,64Cu ,Gold,Rods,No,Positive,5000,22916075,AuNR - DOX 45*10nm,,pmid,PMC3425121,10.7150/thno.4756
56,48.0,1.266666667,Mouse,18.0,Nude mice,Spleen,10.0,64Cu ,Gold,Rods,No,Positive,5000,22916075,,,pmid,,
57,5.0,1.923076923,Mouse,18.0,Nude mice,Spleen,10.0,64Cu ,Gold,Rods,cRGD,Positive,5000,22916075,AuNR - DOX-cRGD 45*10nm,,pmid,,
57,48.0,1.4,Mouse,18.0,Nude mice,Spleen,10.0,64Cu ,Gold,Rods,cRGD,Positive,5000,22916075,,,pmid,,
58,24.0,39.74789916,Mouse,20.0,ICR mice,Spleen,7.5,ICP-MS,Gold,Rods,No,Neutral,2000,24673744,AuNR-PTPEGm950 7.5*28,,pmid,,
59,1.0,4.889572539,Mouse,18.0,Nude mice,Spleen,2.0,PET,Gold,Rods,No,,5000,27698939,GNR P1 2*10,,pmid,PMC5039679,10.7150/thno.17098
59,3.0,5.446567358,Mouse,18.0,Nude mice,Spleen,2.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
59,5.0,5.274611399,Mouse,18.0,Nude mice,Spleen,2.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
59,8.0,4.821891192,Mouse,18.0,Nude mice,Spleen,2.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
59,12.0,4.303108808,Mouse,18.0,Nude mice,Spleen,2.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
59,24.0,3.498056995,Mouse,18.0,Nude mice,Spleen,2.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
59,48.0,2.248704663,Mouse,18.0,Nude mice,Spleen,2.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
60,1.0,6.411917098,Mouse,18.0,Nude mice,Spleen,10.0,PET,Gold,Rods,No,,5000,27698939,GNR P2 10*37,,pmid,,
60,3.0,6.303756477,Mouse,18.0,Nude mice,Spleen,10.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
60,5.0,5.760686528,Mouse,18.0,Nude mice,Spleen,10.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
60,8.0,5.22765544,Mouse,18.0,Nude mice,Spleen,10.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
60,12.0,4.463082902,Mouse,18.0,Nude mice,Spleen,10.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
60,24.0,3.515544041,Mouse,18.0,Nude mice,Spleen,10.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
60,48.0,2.928432642,Mouse,18.0,Nude mice,Spleen,10.0,PET,Gold,Rods,No,,5000,27698939,13*40,,pmid,,
61,1.0,5.876295337,Mouse,18.0,Nude mice,Spleen,13.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
61,3.0,5.64119171,Mouse,18.0,Nude mice,Spleen,13.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
61,5.0,4.918069948,Mouse,18.0,Nude mice,Spleen,13.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
61,8.0,4.159650259,Mouse,18.0,Nude mice,Spleen,13.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
61,12.0,3.751295337,Mouse,18.0,Nude mice,Spleen,13.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
61,24.0,3.158354922,Mouse,18.0,Nude mice,Spleen,13.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
61,48.0,2.426813472,Mouse,18.0,Nude mice,Spleen,13.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
62,1.0,5.472150259,Mouse,18.0,Nude mice,Spleen,13.0,PET,Gold,Rods,No,,5000,27698939,GNR P4 13*70,,pmid,,
62,3.0,5.705634715,Mouse,18.0,Nude mice,Spleen,13.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
62,5.0,4.967940415,Mouse,18.0,Nude mice,Spleen,13.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
62,8.0,4.612694301,Mouse,18.0,Nude mice,Spleen,13.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
62,12.0,4.285621762,Mouse,18.0,Nude mice,Spleen,13.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
62,24.0,3.142487047,Mouse,18.0,Nude mice,Spleen,13.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
62,48.0,2.702396373,Mouse,18.0,Nude mice,Spleen,13.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
63,1.0,6.687176166,Mouse,18.0,Nude mice,Spleen,18.0,PET,Gold,Rods,No,,5000,27698939,GNR P5 18*45,,pmid,,
63,3.0,6.127266839,Mouse,18.0,Nude mice,Spleen,18.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
63,5.0,5.518458549,Mouse,18.0,Nude mice,Spleen,18.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
63,8.0,4.954015544,Mouse,18.0,Nude mice,Spleen,18.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
63,12.0,4.545012953,Mouse,18.0,Nude mice,Spleen,18.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
63,24.0,3.741904145,Mouse,18.0,Nude mice,Spleen,18.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
63,48.0,3.170660622,Mouse,18.0,Nude mice,Spleen,18.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
64,0.166666667,6.561403509,Mouse,22.5,Balb/c mice,Spleen,10.0,PET,Gold,Rods,Gentamicin,,0,24758188,gentamicin–GNRs complex 10*41,,pmid,,
64,0.333333333,6.98245614,Mouse,22.5,Balb/c mice,Spleen,10.0,PET,Gold,Rods,Gentamicin,,0,24758188,,,pmid,,
64,0.5,8.631578947,Mouse,22.5,Balb/c mice,Spleen,10.0,PET,Gold,Rods,Gentamicin,,0,24758188,,,pmid,,
64,1.0,7.298245614,Mouse,22.5,Balb/c mice,Spleen,10.0,PET,Gold,Rods,Gentamicin,,0,24758188,,,pmid,,
65,3.0,2.265625,Mouse,18.0,Nude mice,Spleen,32.0,PET,Graphene Oxide,Nanoparticle,VEGF121,,5000,25477170,64Cu-GO-VEGF121 32nm,,pmid,PMC4258896,10.1016/j.biomaterials.2014.10.061
65,48.0,3.5,Mouse,18.0,Nude mice,Spleen,32.0,PET,Graphene Oxide,Nanoparticle,VEGF121,,5000,25477170,,,pmid,,
66,3.0,2.5,Mouse,18.0,Nude mice,Spleen,27.0,PET,Graphene Oxide,Nanoparticle,No,,5000,25477170,4Cu-GO 27nm,,pmid,,
66,48.0,3.928571429,Mouse,18.0,Nude mice,Spleen,27.0,PET,Graphene Oxide,Nanoparticle,No,,5000,25477170,,,pmid,,
67,3.0,13.82,Mouse,18.0,Balb/c mice,Spleen,37.0,PET,Graphene Oxide,Nanoparticle,RGO-TRC105,Neutral,5000,23374706,64Cu–NOTA–RGO–TRC105,,pmid,PMC3570619,10.1016/j.biomaterials.2013.01.047
67,48.0,3.772727273,Mouse,18.0,Balb/c mice,Spleen,37.0,PET,Graphene Oxide,Nanoparticle,RGO-TRC106,Neutral,5000,23374706,,,pmid,,
68,48.0,3.181818182,Mouse,18.0,Balb/c mice,Spleen,26.2,PET,Graphene Oxide,Nanoparticle,No,Negative,5000,23374706,64Cu–NOTA–RGO,,pmid,,
69,3.0,11.8125,Mouse,18.0,Balb/c mice,Spleen,27.0,PET,Graphene Oxide,Nanoparticle,TRC-105,Neutral,5000,22386918,66Ga-NOTA-GO-TRC105 27nm,,pmid,PMC3313015,10.1016/j.biomaterials.2012.02.031
69,24.0,6.538461538,Mouse,18.0,Balb/c mice,Spleen,27.0,PET,Graphene Oxide,Nanoparticle,TRC-105,Neutral,5000,22386918,,,pmid,,
70,3.0,7.125,Mouse,18.0,Balb/c mice,Spleen,22.0,PET,Graphene Oxide,Nanoparticle,No,Neutral,5000,22386918,66Ga-NOTA-GO 22nm,,pmid,,
70,24.0,7.259615385,Mouse,18.0,Balb/c mice,Spleen,22.0,PET,Graphene Oxide,Nanoparticle,No,Neutral,5000,22386918,,,pmid,,
71,3.0,11.40625,Mouse,18.0,Balb/c mice,Spleen,27.0,PET,Graphene Oxide,Nanoparticle,TRC-105,Neutral,5000,22339280,64Cu-NOTA-GO-TRC105 27nm,,pmid,PMC3314116,10.1021/nn204625e
71,48.0,10.27027027,Mouse,18.0,Balb/c mice,Spleen,27.0,PET,Graphene Oxide,Nanoparticle,TRC-105,Neutral,5000,22339280,,,pmid,,
72,3.0,10.15625,Mouse,18.0,Balb/c mice,Spleen,22.0,PET,Graphene Oxide,Nanoparticle,No,Neutral,5000,22339280,64Cu-NOTA-GO 22nm,,pmid,,
72,48.0,8.918918919,Mouse,18.0,Balb/c mice,Spleen,22.0,PET,Graphene Oxide,Nanoparticle,No,Neutral,5000,22339280,,,pmid,,
73,0.033,14.43569554,Mouse,30.0,Kunming mice,Spleen,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,0,25356071,125I-NGO,,pmid,PMC4207078,10.2147/IJN.S66591
73,0.5,17.06036745,Mouse,30.0,Kunming mice,Spleen,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,0,25356071,,,pmid,,
73,1.0,7.874015748,Mouse,30.0,Kunming mice,Spleen,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,0,25356071,,,pmid,,
73,3.0,10.49868766,Mouse,30.0,Kunming mice,Spleen,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,0,25356071,,,pmid,,
73,6.0,6.56167979,Mouse,30.0,Kunming mice,Spleen,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,0,25356071,,,pmid,,
74,0.033,8.117542008,Mouse,30.0,Kunming mice,Spleen,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,6000,25356071,125I-NGO - PEG,,pmid,,
74,0.5,9.74105041,Mouse,30.0,Kunming mice,Spleen,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,6000,25356071,,,pmid,,
74,1.0,4.870525205,Mouse,30.0,Kunming mice,Spleen,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,6000,25356071,,,pmid,,
74,3.0,1.623508402,Mouse,30.0,Kunming mice,Spleen,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,6000,25356071,,,pmid,,
75,0.5,2.790697674,Mouse,20.0,C57BL/6 mice,Spleen,77.0,SPECT/CT,Graphene Oxide,Ribbon,No,,5000,https://doi.org/10.1016/j.carbon.2014.03.007, 99mTc-labeled PL-PEG-GONRs 77nm Ribbon,,doi,,
75,2.0,3.023255814,Mouse,20.0,C57BL/6 mice,Spleen,77.0,SPECT/CT,Graphene Oxide,Ribbon,No,,5000,https://doi.org/10.1016/j.carbon.2014.03.007,,,doi,,
75,4.0,4.651162791,Mouse,20.0,C57BL/6 mice,Spleen,77.0,SPECT/CT,Graphene Oxide,Ribbon,No,,5000,https://doi.org/10.1016/j.carbon.2014.03.007,,,doi,,
75,6.0,7.441860465,Mouse,20.0,C57BL/6 mice,Spleen,77.0,SPECT/CT,Graphene Oxide,Ribbon,No,,5000,https://doi.org/10.1016/j.carbon.2014.03.007,,,doi,,
75,24.0,8.837209302,Mouse,20.0,C57BL/6 mice,Spleen,77.0,SPECT/CT,Graphene Oxide,Ribbon,No,,5000,https://doi.org/10.1016/j.carbon.2014.03.007,,,doi,,
76,44.0,5.785714286,Mouse,18.4,Balb/c mice,Spleen,63.0,PET,Graphene Oxide,Nanoparticle,NOTA,,5000,27109431, 64Cu-NOTA–RGO–IONP–1stPEG 63nm,,pmid,PMC4919229,10.1039/c5nr09193d
77,44.0,13.92857143,Mouse,18.4,Balb/c mice,Spleen,72.0,PET,Graphene Oxide,Nanoparticle,NOTA,,5000,27109431, 64Cu-NOTA–RGO–IONP–1stPEG -2nd PEG 72nm,,pmid,,
78,48.0,21.64473684,Mouse,20.0,Balb/c mice,Spleen,55.0,131I ,Graphene Oxide,Nanoparticle,No,,5000,26188609,131I-RGO-PEG.,,pmid,,
79,1.0,24.60992908,Mouse,22.0,Balb/c mice,Spleen,20.0,125I,Graphene Oxide,Nanosheets,No,,10000,21162527,125I-NGS-PEG 10-30nm,,pmid,,
79,6.0,20.78014184,Mouse,22.0,Balb/c mice,Spleen,20.0,125I,Graphene Oxide,Nanosheets,No,,10000,21162527,,,pmid,,
79,24.0,12.4822695,Mouse,22.0,Balb/c mice,Spleen,20.0,125I,Graphene Oxide,Nanosheets,No,,10000,21162527,,,pmid,,
79,72.0,7.446808511,Mouse,22.0,Balb/c mice,Spleen,20.0,125I,Graphene Oxide,Nanosheets,No,,10000,21162527,,,pmid,,
79,168.0,6.595744681,Mouse,22.0,Balb/c mice,Spleen,20.0,125I,Graphene Oxide,Nanosheets,No,,10000,21162527,,,pmid,,
79,336.0,3.971631206,Mouse,22.0,Balb/c mice,Spleen,20.0,125I,Graphene Oxide,Nanosheets,No,,10000,21162527,,,pmid,,
79,720.0,2.340425532,Mouse,22.0,Balb/c mice,Spleen,20.0,125I,Graphene Oxide,Nanosheets,No,,10000,21162527,,,pmid,,
79,1440.0,1.489361702,Mouse,22.0,Balb/c mice,Spleen,20.0,125I,Graphene Oxide,Nanosheets,No,,10000,21162527,,,pmid,,
80,0.033333333,7.056451613,Mouse,,ICR mice,Spleen,243.0,125I,Graphene Oxide,Nanoparticle,No,,0,22830500,125I-s-GO 243nm,,pmid,,
80,0.083333333,7.056451613,Mouse,,ICR mice,Spleen,243.0,125I,Graphene Oxide,Nanoparticle,No,,0,22830500,,,pmid,,
80,0.166666667,12.09677419,Mouse,,ICR mice,Spleen,243.0,125I,Graphene Oxide,Nanoparticle,No,,0,22830500,,,pmid,,
80,0.5,7.056451613,Mouse,,ICR mice,Spleen,243.0,125I,Graphene Oxide,Nanoparticle,No,,0,22830500,,,pmid,,
80,3.0,5.040322581,Mouse,,ICR mice,Spleen,243.0,125I,Graphene Oxide,Nanoparticle,No,,0,22830500,,,pmid,,
81,0.033333333,2.449693788,Mouse,,ICR mice,Spleen,914.0,125I,Graphene Oxide,Nanoparticle,No,,0,22830500,125I-l-GO 914nm,,pmid,,
81,0.083333333,1.399825022,Mouse,,ICR mice,Spleen,914.0,125I,Graphene Oxide,Nanoparticle,No,,0,22830500,,,pmid,,
81,0.166666667,1.399825022,Mouse,,ICR mice,Spleen,914.0,125I,Graphene Oxide,Nanoparticle,No,,0,22830500,,,pmid,,
81,0.5,1.049868766,Mouse,,ICR mice,Spleen,914.0,125I,Graphene Oxide,Nanoparticle,No,,0,22830500,,,pmid,,
81,3.0,3.499562555,Mouse,,ICR mice,Spleen,914.0,125I,Graphene Oxide,Nanoparticle,No,,0,22830500,,,pmid,,
82,1.0,2.85,Mouse,20.0,Kunming mice,Spleen,800.0,188Re,Graphene Oxide,Nanoparticle,No,Negative,0,https://doi.org/10.1016/j.carbon.2010.11.005,188Re–GO mostly upto 800nm,,doi,,
82,3.0,4.52,Mouse,20.0,Kunming mice,Spleen,800.0,188Re,Graphene Oxide,Nanoparticle,No,Negative,0,https://doi.org/10.1016/j.carbon.2010.11.005,,,doi,,
82,6.0,3.62,Mouse,20.0,Kunming mice,Spleen,800.0,188Re,Graphene Oxide,Nanoparticle,No,Negative,0,https://doi.org/10.1016/j.carbon.2010.11.005,,,doi,,
82,12.0,2.96,Mouse,20.0,Kunming mice,Spleen,800.0,188Re,Graphene Oxide,Nanoparticle,No,Negative,0,https://doi.org/10.1016/j.carbon.2010.11.005,,,doi,,
82,24.0,4.11,Mouse,20.0,Kunming mice,Spleen,800.0,188Re,Graphene Oxide,Nanoparticle,No,Negative,0,https://doi.org/10.1016/j.carbon.2010.11.005,,,doi,,
82,48.0,2.41,Mouse,20.0,Kunming mice,Spleen,800.0,188Re,Graphene Oxide,Nanoparticle,No,Negative,0,https://doi.org/10.1016/j.carbon.2010.11.005,,,doi,,
83,24.0,3.278688525,Mouse,20.0,Nude mice,Spleen,220.0,PET,Graphene Oxide,Nanoparticle,follicle-stimulating hormone receptor mAb,Neutral,5000,27490486,64Cu-NOTA-GO-FSHR-mAb,,pmid,PMC5644339,10.1016/j.biomaterials.2016.07.029
84,24.0,13.19672131,Mouse,20.0,Nude mice,Spleen,220.0,PET,Graphene Oxide,Nanoparticle,No,Neutral,5000,27490486,64Cu-NOTA-GO,,pmid,,
85,72.0,18.98734177,Mouse,19.0,Balb/c mice,Spleen,68.0,PET,Graphene Oxide,Nanoparticle,No,Negative,5000,27254470,64Cu-RGO-IONP-PEG 68nm,,pmid,PMC4902717,10.1016/j.biomaterials.2016.05.018
85,240.0,17.15189873,Mouse,19.0,Balb/c mice,Spleen,68.0,PET,Graphene Oxide,Nanoparticle,No,Negative,5000,27254470,,,pmid,,
85,408.0,14.05063291,Mouse,19.0,Balb/c mice,Spleen,68.0,PET,Graphene Oxide,Nanoparticle,No,Negative,5000,27254470,,,pmid,,
86,0.25,18.31,Mouse,,Nude mice,Spleen,25.0,99mTc ,Graphene Oxide,Nanoparticle,Folic Acid,,0,30133308,99mTc-nGO-PEG-FA,,pmid,,
86,0.5,16.41,Mouse,,Nude mice,Spleen,25.0,99mTc ,Graphene Oxide,Nanoparticle,Folic Acid,,0,30133308,,,pmid,,
86,1.0,12.27,Mouse,,Nude mice,Spleen,25.0,99mTc ,Graphene Oxide,Nanoparticle,Folic Acid,,0,30133308,,,pmid,,
86,2.0,9.78,Mouse,,Nude mice,Spleen,25.0,99mTc ,Graphene Oxide,Nanoparticle,Folic Acid,,0,30133308,,,pmid,,
86,4.0,7.51,Mouse,,Nude mice,Spleen,25.0,99mTc ,Graphene Oxide,Nanoparticle,Folic Acid,,0,30133308,,,pmid,,
86,6.0,5.86,Mouse,,Nude mice,Spleen,25.0,99mTc ,Graphene Oxide,Nanoparticle,Folic Acid,,0,30133308,,,pmid,,
86,24.0,3.03,Mouse,,Nude mice,Spleen,25.0,99mTc ,Graphene Oxide,Nanoparticle,Folic Acid,,0,30133308,,,pmid,,
86,48.0,2.35,Mouse,,Nude mice,Spleen,25.0,99mTc ,Graphene Oxide,Nanosheets,Folic Acid,,0,30133308,,,pmid,,
87,4.0,9.735849057,Mouse,,Balb/c mice,Spleen,75.0,125I,Graphene Oxide,Nanosheets,Dex,,0,https://doi.org/10.1016/j.carbon.2011.05.057,,,doi,,
87,24.0,12.30188679,Mouse,,Balb/c mice,Spleen,75.0,125I,Graphene Oxide,Nanosheets,Dex,,0,https://doi.org/10.1016/j.carbon.2011.05.057,,,doi,,
87,72.0,3.773584906,Mouse,,Balb/c mice,Spleen,75.0,125I,Graphene Oxide,Nanosheets,Dex,,0,https://doi.org/10.1016/j.carbon.2011.05.057,,,doi,,
87,168.0,1.660377358,Mouse,,Balb/c mice,Spleen,75.0,125I,Graphene Oxide,Nanosheets,Dex,,0,https://doi.org/10.1016/j.carbon.2011.05.057,,,doi,,
88,48.0,11.73387097,Mouse,,Balb/c mice,Spleen,50.0,125I,Graphene Oxide,Nanoparticle,No,,Yes,22378564, 125I-RGO–IONP–PEG 50nm,,pmid,,
89,22.0,1.86666666666666,Mouse,22.5,Nude mice,Spleen,129.1,64Cu ,Silica,Nanoparticle,VEGF121,Negative,5000,25353068,64Cu-NOTA-MSN-PEG-VEGF121,,pmid,PMC4262629,10.1021/am506849p
90,22.0,5.2,Mouse,22.5,Nude mice,Spleen,125.2,64Cu ,Silica,Nanoparticle,No,Negative,5000,25353068,64Cu-NOTA-MSN-PEG,,pmid,,
91,48.0,1.94285714285714,Mouse,17.0,Balb/c mice,Spleen,175.3,64Cu ,Silica,Nanoparticle,Fab TRC105,Neutral,5000,24937108,r 64Cu-MSN-800CW-TRC105(Fab). 80nm,,pmid,PMC4218929,10.1021/mp500306k
92,48.0,3.25714285714285,Mouse,17.0,Balb/c mice,Spleen,80.0,64Cu ,Silica,Nanoparticle,No,,5000,24937108,r 64Cu-MSN-800CW,,pmid,,
93,24.0,4.07476635514018,Mouse,,mice,Spleen,194.4,64Cu ,Silica,Nanoparticle,TRC105,Neutral,5000,24875656,4Cu-HMSN-ZW800-TRC105 150nm,,pmid,PMC4038837,10.1038/srep05080
94,24.0,5.1214953271028,Mouse,,mice,Spleen,150.0,64Cu ,Silica,Nanoparticle,No,,5000,24875656,4Cu-HMSN-ZW800,,pmid,,
95,5.0,3.18181818181818,Mouse,17.0,Balb/c mice,Spleen,168.0,64Cu ,Silica,Nanoparticle,TRC105,Neutral,5000,24083623,64Cu-NOTA-mSiO2-PEG-TRC105 - 80nm,,pmid,PMC3834886,10.1021/nn403617j
95,48.0,3.0,Mouse,17.0,Balb/c mice,Spleen,168.0,64Cu ,Silica,Nanoparticle,No,Neutral,5000,24083623,,,pmid,,
96,5.0,2.90909090909091,Mouse,17.0,Balb/c mice,Spleen,168.0,64Cu ,Silica,Nanoparticle,TRC105,Neutral,5000,24083623,64Cu-NOTA-mSiO2-PEG5 - 80nm,,pmid,,
96,48.0,2.5,Mouse,17.0,Balb/c mice,Spleen,168.0,64Cu ,Silica,Nanoparticle,cRGDY,Neutral,5000,24083623,,,pmid,,
97,4.0,2.59999999999999,Mouse,21.4,Nude mice,Spleen,7.0,124I,Silica,Nanoparticle,cRGDY,Neutral,500,21670497,124I-cRGDY-PEG-dots 7nm,,pmid,PMC3223837,10.1172/JCI45600
97,24.0,1.85,Mouse,21.4,Nude mice,Spleen,7.0,124I,Silica,Nanoparticle,cRGDY,Neutral,500,21670497,,,pmid,,
97,72.0,2.7,Mouse,21.4,Nude mice,Spleen,7.0,124I,Silica,Nanoparticle,cRGDY,Neutral,500,21670497,,,pmid,,
97,96.0,3.9,Mouse,21.4,Nude mice,Spleen,7.0,124I,Silica,Nanoparticle,cRGDY,Neutral,500,21670497,,,pmid,,
97,168.0,0.7,Mouse,21.4,Nude mice,Spleen,7.0,124I,Silica,Nanoparticle,cRGDY,Neutral,500,21670497,,,pmid,,
98,4.0,0.400000000000001,Mouse,21.4,Nude mice,Spleen,7.0,124I,Silica,Nanoparticle,No,Neutral,500,21670497,24I-PEG-dots,,pmid,,
98,24.0,1.3,Mouse,21.4,Nude mice,Spleen,7.0,124I,Silica,Nanoparticle,No,Neutral,500,21670497,,,pmid,,
98,96.0,0.350000000000001,Mouse,21.4,Nude mice,Spleen,7.0,124I,Silica,Nanoparticle,No,Neutral,500,21670497,,,pmid,,
99,1.0,6.340206185567,Mouse,22.5,Nude mice,Spleen,21.5,99mTc,Gold,Nanoparticle,No,,0,21513349,99mTc-AuNP 21.5nm,,pmid,,
100,24.0,37.32283464566929,Mouse,20.0,Nude mice,Spleen,46.0,ICP-MS,Gold,Nanoparticle,No,,Dextran,31501470,Gold dextran,,pmid,PMC6734012,10.1038/s41598-019-48748-3
100,168.0,54.56692913385827,Mouse,20.0,Nude mice,Spleen,46.0,ICP-MS,Gold,Nanoparticle,No,,Dextran,31501470,,,pmid,,
100,336.0,44.488188976377955,Mouse,20.0,Nude mice,Spleen,46.0,ICP-MS,Gold,Nanoparticle,No,,Dextran,31501470,,,pmid,,
101,18.0,4.21052631578947,Mouse,18.0,Nude mice,Spleen,200.0,64Cu ,Silica,Nanoparticle,No,Neutral,5000,25955122,64Cu-NOTA-HMSN-PEG,,pmid,PMC4430331,10.2217/nnm.14.226
102,18.0,3.78947368421052,Mouse,18.0,Nude mice,Spleen,200.0,64Cu ,Silica,Nanoparticle,cRGDY,Neutral,5000,25955122,64Cu-NOTA-HMSN-PEG-cRGDyK ,,pmid,,
103,0.5,2.08,Mouse,25.0,Swiss albino mice,Spleen,900.0,99mTc ,Silica,Nanoparticle,No,Negative,0,26249579,99mTc-DTPA-MSN,,pmid,,
103,1.0,2.02,Mouse,25.0,Swiss albino mice,Spleen,900.0,99mTc ,Silica,Nanoparticle,No,Negative,0,26249579,,,pmid,,
103,4.0,2.11,Mouse,25.0,Swiss albino mice,Spleen,900.0,99mTc ,Silica,Nanoparticle,No,Negative,0,26249579,,,pmid,,
104,0.5,24.6391752577319,Mouse,20.0,Balb/c mice,Spleen,190.1,89Zr,Silica,Nanoparticle,TRC105,Neutral,5000,27980987,89Zr-bMSN‐PEG5k‐TRC105 190nm,,pmid,PMC5102673,10.1002/advs.201600122
104,6.0,41.5463917525773,Mouse,20.0,Balb/c mice,Spleen,190.1,89Zr,Silica,Nanoparticle,TRC105,Neutral,5000,27980987,,,pmid,,
104,24.0,46.4948453608247,Mouse,20.0,Balb/c mice,Spleen,190.1,89Zr,Silica,Nanoparticle,TRC105,Neutral,5000,27980987,,,pmid,,
104,48.0,47.5257731958762,Mouse,20.0,Balb/c mice,Spleen,190.1,89Zr,Silica,Nanoparticle,TRC105,Neutral,5000,27980987,,,pmid,,
105,0.5,33.012048192771,Mouse,20.0,Balb/c mice,Spleen,190.1,89Zr,Silica,Nanoparticle,TRC105,No,5000,27980987,89Zr]bMSN‐PEG5k 190nm,,pmid,,
105,6.0,46.2650602409638,Mouse,20.0,Balb/c mice,Spleen,190.1,89Zr,Silica,Nanoparticle,TRC105,No,5000,27980987,,,pmid,,
